Id,Fipe,Marca,Modelo,Valor,Ano Fabricacao,Ano Modelo,KM,Transmissao,Cor,Versao,Cidade,Tipo Vendedor,Link
39048342,117,HYUNDAI,IX35,79900,2013,2013,97700,Automática,Prata,2.0 MPI 4X2 16V FLEX 4P AUTOMATICO,Brusque,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/IX35/2.0-MPI-4X2-16V-FLEX-4P-AUTOMATICO/4-portas/2013-2013/39048342
39335165,107,CHEVROLET,ONIX,44900,2014,2015,92000,Manual,Branco,1.0 MPFI LT 8V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2014-2015/39335165
39335246,114,PEUGEOT,PARTNER,56900,2016,2017,97000,Manual,Branco,1.6 FURGAO 800KG 16V FLEX 3P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/PARTNER/1.6-FURGAO-800KG-16V-FLEX-3P-MANUAL/3-portas/2016-2017/39335246
39335340,105,RENAULT,DUSTER,87900,2019,2020,28000,CVT,Branco,1.6 16V SCE FLEX DYNAMIQUE X-TRONIC,Brusque,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-16V-SCE-FLEX-DYNAMIQUE-X-TRONIC/4-portas/2019-2020/39335340
39335417,106,CHEVROLET,CRUZE,62900,2013,2014,112000,Automática,Branco,1.8 LT 16V FLEX 4P AUTOMATICO,Brusque,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.8-LT-16V-FLEX-4P-AUTOMATICO/4-portas/2013-2014/39335417
39909059,106,FIAT,STRADA,69890,2015,2015,900,Manual,Branco,1.8 MPI ADVENTURE CD 16V FLEX 3P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FIAT/STRADA/1.8-MPI-ADVENTURE-CD-16V-FLEX-3P-MANUAL/2-portas/2015-2015/39909059
39909060,100,FORD,ECOSPORT,66890,2017,2017,900,Manual,Prata,2.0 FREESTYLE 4WD 16V FLEX 4P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/FORD/ECOSPORT/2.0-FREESTYLE-4WD-16V-FLEX-4P-MANUAL/4-portas/2017-2017/39909060
39622381,102,VOLKSWAGEN,VOYAGE,57900,2018,2019,95622,Manual,Branco,1.6 MSI TOTALFLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2018-2019/39622381
39909231,666,VOLKSWAGEN,PARATI,29890,1992,1992,900,Manual,Cinza,1.6 MI CL 8V GASOLINA 2P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/PARATI/1.6-MI-CL-8V-GASOLINA-2P-MANUAL/2-portas/1992-1992/39909231
39335914,105,NISSAN,VERSA,52900,2018,2019,74000,Manual,Branco,1.0 12V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/NISSAN/VERSA/1.0-12V-FLEX-4P-MANUAL/4-portas/2018-2019/39335914
39336057,109,HYUNDAI,TUCSON,49900,2012,2013,76000,Manual,Prata,2.0 MPFI GL 16V 142CV 2WD GASOLINA 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/TUCSON/2.0-MPFI-GL-16V-142CV-2WD-GASOLINA-4P-MANUAL/4-portas/2012-2013/39336057
39622778,106,HONDA,CITY,69900,2015,2015,77000,CVT,Preto,1.5 EX 16V FLEX 4P AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/HONDA/CITY/1.5-EX-16V-FLEX-4P-AUTOMATICO/4-portas/2015-2015/39622778
39622876,110,VOLKSWAGEN,SAVEIRO,54900,2017,2017,83000,Manual,Branco,1.6 MSI ROBUST CS 8V FLEX 2P MANUAL,São José,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MSI-ROBUST-CS-8V-FLEX-2P-MANUAL/2-portas/2017-2017/39622876
39049750,102,CITROEN,AIRCROSS,48500,2015,2015,62227,Automática,Branco,1.6 EXCLUSIVE 16V FLEX 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/CITROEN/AIRCROSS/1.6-EXCLUSIVE-16V-FLEX-4P-AUTOMATICO/4-portas/2015-2015/39049750
37903002,104,CHEVROLET,CRUZE,51900,2011,2012,111000,Manual,Preto,1.8 LT 16V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.8-LT-16V-FLEX-4P-MANUAL/4-portas/2011-2012/37903002
39910125,117,CHEVROLET,ASTRA,17900,2000,2000,100,Manual,Prata,1.8 MPFI MILLENIUM II SEDAN 8V GASOLINA 4P MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ASTRA/1.8-MPFI-MILLENIUM-II-SEDAN-8V-GASOLINA-4P-MANUAL/4-portas/2000-2000/39910125
39910186,114,FIAT,GRAND SIENA,52900,2017,2018,90458,Manual,Branco,1.0 EVO FLEX ATTRACTIVE MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/FIAT/GRAND SIENA/1.0-EVO-FLEX-ATTRACTIVE-MANUAL/4-portas/2017-2018/39910186
39910355,135,FORD,ECOSPORT,68900,2012,2013,96000,Automática,Preto,1.6 FREESTYLE 16V FLEX 4P MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/FORD/ECOSPORT/1.6-FREESTYLE-16V-FLEX-4P-MANUAL/4-portas/2012-2013/39910355
39336933,113,FIAT,SIENA,43900,2015,2015,68026,Manual,Cinza,1.4 MPI EL 8V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/FIAT/SIENA/1.4-MPI-EL-8V-FLEX-4P-MANUAL/4-portas/2015-2015/39336933
38190161,94,CHEVROLET,TRACKER,89900,2017,2018,59000,Automática,Branco,1.4 16V TURBO FLEX PREMIER AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/TRACKER/1.4-16V-TURBO-FLEX-PREMIER-AUTOMATICO/4-portas/2017-2018/38190161
39910493,124,CITROEN,C3,49900,2014,2015,85000,Manual,Branco,1.5 TENDANCE 8V FLEX 4P MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/CITROEN/C3/1.5-TENDANCE-8V-FLEX-4P-MANUAL/4-portas/2014-2015/39910493
39623796,101,FORD,KA,49900,2019,2019,53243,Manual,Cinza,1.0 TI-VCT FLEX SE PLUS MANUAL,Balneário Piçarras,PF,https://www.webmotors.com.br/comprar/FORD/KA/1.0-TI-VCT-FLEX-SE-PLUS-MANUAL/4-portas/2019-2019/39623796
39910574,129,VOLKSWAGEN,VOYAGE,52900,2014,2015,101000,Manual,Branco,1.6 MI CITY 8V FLEX 4P MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/VOYAGE/1.6-MI-CITY-8V-FLEX-4P-MANUAL/4-portas/2014-2015/39910574
39910625,109,RENAULT,DUSTER,74900,2016,2017,46000,Manual,Preto,1.6 16V SCE FLEX EXPRESSION MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-16V-SCE-FLEX-EXPRESSION-MANUAL/4-portas/2016-2017/39910625
39910763,103,NISSAN,MARCH,45000,2017,2017,100464,Manual,Cinza,1.0 SV 12V FLEX 4P MANUAL,Florianópolis,PJ,https://www.webmotors.com.br/comprar/NISSAN/MARCH/1.0-SV-12V-FLEX-4P-MANUAL/4-portas/2017-2017/39910763
39911131,123,NISSAN,MARCH,44900,2014,2015,91725,Manual,Preto,1.0 ACTIVE 16V FLEX 4P MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/NISSAN/MARCH/1.0-ACTIVE-16V-FLEX-4P-MANUAL/4-portas/2014-2015/39911131
38477689,94,FORD,ECOSPORT,48000,2013,2013,82000,Manual,Preto,1.6 FREESTYLE 16V FLEX 4P MANUAL,Brusque,PF,https://www.webmotors.com.br/comprar/FORD/ECOSPORT/1.6-FREESTYLE-16V-FLEX-4P-MANUAL/4-portas/2013-2013/38477689
39911321,102,HONDA,HR-V,89900,2015,2016,87948,Automática,Branco,1.8 16V FLEX EX 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/HONDA/HR-V/1.8-16V-FLEX-EX-4P-AUTOMATICO/4-portas/2015-2016/39911321
39911464,124,VOLKSWAGEN,GOL,57900,2017,2018,41362,Manual,Cinza,1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-MSI-TOTALFLEX-TRENDLINE-4P-MANUAL/4-portas/2017-2018/39911464
39911536,666,VOLKSWAGEN,JETTA,74900,2015,2015,73567,Automática,Branco,2.0 COMFORTLINE FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/JETTA/2.0-COMFORTLINE-FLEX-4P-MANUAL/4-portas/2015-2015/39911536
39911754,107,TOYOTA,COROLLA,95900,2017,2018,70000,Automática,Branco,1.8 GLI 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/TOYOTA/COROLLA/1.8-GLI-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2018/39911754
38764908,106,TOYOTA,YARIS,84900,2018,2019,20000,Automática,Vermelho,1.3 16V FLEX XL PLUS TECH MULTIDRIVE,São José,PJ,https://www.webmotors.com.br/comprar/TOYOTA/YARIS/1.3-16V-FLEX-XL-PLUS-TECH-MULTIDRIVE/4-portas/2018-2019/38764908
39338367,104,KIA,CERATO,81990,2017,2018,108000,Automática,Branco,1.6 SX 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/KIA/CERATO/1.6-SX-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2018/39338367
39625094,111,HYUNDAI,HB20S,76990,2021,2022,0,Manual,Indefinida,1.0 12V FLEX VISION MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20S/1.0-12V-FLEX-VISION-MANUAL/4-portas/2021-2022/39625094
39912058,107,FORD,KA,48500,2018,2018,36000,Manual,Branco,1.0 TI-VCT FLEX SE MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.0-TI-VCT-FLEX-SE-MANUAL/4-portas/2018-2018/39912058
39912387,105,FIAT,ARGO,58500,2018,2019,33000,Manual,Cinza,1.0 FIREFLY FLEX DRIVE MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2018-2019/39912387
39339258,99,VOLKSWAGEN,JETTA,70000,2015,2016,96000,Automática,Branco,1.4 16V TSI TRENDLINE GASOLINA 4P TIPTRONIC,Blumenau,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/JETTA/1.4-16V-TSI-TRENDLINE-GASOLINA-4P-TIPTRONIC/4-portas/2015-2016/39339258
39912726,119,HYUNDAI,HB20,69900,2019,2019,19975,Manual,Branco,1.0 COMFORT PLUS 12V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.0-COMFORT-PLUS-12V-FLEX-4P-MANUAL/4-portas/2019-2019/39912726
39626158,107,VOLKSWAGEN,SPACEFOX,36500,2010,2011,100000,Manual,Branco,1.6 MI 8V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SPACEFOX/1.6-MI-8V-FLEX-4P-MANUAL/4-portas/2010-2011/39626158
39626276,107,FIAT,ARGO,62990,2020,2020,89000,Manual,Branco,1.0 FIREFLY FLEX DRIVE MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FIAT/ARGO/1.0-FIREFLY-FLEX-DRIVE-MANUAL/4-portas/2020-2020/39626276
38766192,100,VOLKSWAGEN,GOL,56100,2019,2020,59715,Manual,Prata,1.6 MSI TOTALFLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.6-MSI-TOTALFLEX-4P-MANUAL/4-portas/2019-2020/38766192
39913080,103,BMW,320i,97900,2013,2014,95000,Automática,Prata,2.0 16V TURBO ACTIVE FLEX 4P AUTOMATICO,Gaspar,PJ,https://www.webmotors.com.br/comprar/BMW/320i/2.0-16V-TURBO-ACTIVE-FLEX-4P-AUTOMATICO/4-portas/2013-2014/39913080
39913166,100,HYUNDAI,HB20,49500,2016,2017,45000,Manual,Preto,1.0 COMFORT PLUS 12V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.0-COMFORT-PLUS-12V-FLEX-4P-MANUAL/4-portas/2016-2017/39913166
39913344,109,VOLKSWAGEN,FOX,39900,2012,2013,75225,Manual,Prata,1.6 MI 8V FLEX 4P MANUAL,ITAJAI,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/FOX/1.6-MI-8V-FLEX-4P-MANUAL/4-portas/2012-2013/39913344
39626659,126,FORD,KA,29900,2012,2013,101000,Manual,Branco,1.0 MPI 8V FLEX 2P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.0-MPI-8V-FLEX-2P-MANUAL/2-portas/2012-2013/39626659
39626689,132,FORD,FOCUS,46990,2012,2012,98440,Manual,Preto,1.6 GLX 16V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/FORD/FOCUS/1.6-GLX-16V-FLEX-4P-MANUAL/4-portas/2012-2012/39626689
39913552,112,HYUNDAI,HB20X,81900,2017,2018,38810,Automática,Branco,1.6 16V PREMIUM FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20X/1.6-16V-PREMIUM-FLEX-4P-AUTOMATICO/4-portas/2017-2018/39913552
39627058,113,TOYOTA,ETIOS,54900,2017,2018,110000,Manual,Branco,1.3 X 16V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/TOYOTA/ETIOS/1.3-X-16V-FLEX-4P-MANUAL/4-portas/2017-2018/39627058
38480201,104,LAND ROVER,FREELANDER 2,78990,2013,2013,87104,Automática,Prata,2.0 S SI4 16V TURBO GASOLINA 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/LAND ROVER/FREELANDER 2/2.0-S-SI4-16V-TURBO-GASOLINA-4P-AUTOMATICO/4-portas/2013-2013/38480201
39053695,109,VOLKSWAGEN,SAVEIRO,42500,2011,2012,105000,Manual,Branco,1.6 MI CE 8V FLEX 2P MANUAL G.V,Guabiruba,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MI-CE-8V-FLEX-2P-MANUAL-G.V/2-portas/2011-2012/39053695
39914422,107,RENAULT,FLUENCE,76900,2016,2017,109000,Automática,Branco,2.0 PRIVILEGE 16V FLEX 4P AUTOMATICO,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/RENAULT/FLUENCE/2.0-PRIVILEGE-16V-FLEX-4P-AUTOMATICO/4-portas/2016-2017/39914422
39914506,112,FIAT,GRAND SIENA,41900,2013,2013,118500,Manual,Prata,1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,Balneário Camboriú,PJ,https://www.webmotors.com.br/comprar/FIAT/GRAND SIENA/1.4-MPI-ATTRACTIVE-8V-FLEX-4P-MANUAL/4-portas/2013-2013/39914506
39914568,108,FORD,FIESTA,53000,2017,2017,63000,Manual,Branco,1.6 SE HATCH 16V FLEX 4P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/FORD/FIESTA/1.6-SE-HATCH-16V-FLEX-4P-MANUAL/4-portas/2017-2017/39914568
39341707,110,RENAULT,LOGAN,46900,2016,2017,55000,Automática,Prata,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,São José,PJ,https://www.webmotors.com.br/comprar/RENAULT/LOGAN/1.6-EXPRESSION-8V-FLEX-4P-AUTOMATIZADO/4-portas/2016-2017/39341707
39915144,102,CHEVROLET,TRACKER,99900,2018,2019,38597,Automática,Cinza,1.4 16V TURBO FLEX PREMIER AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/TRACKER/1.4-16V-TURBO-FLEX-PREMIER-AUTOMATICO/4-portas/2018-2019/39915144
39341843,105,HONDA,FIT,84900,2017,2018,53000,Automática,Branco,1.5 EX 16V FLEX 4P AUTOMATICO,São José,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.5-EX-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2018/39341843
38768587,102,CHEVROLET,SPIN,53000,2014,2014,108954,Automática,Prata,1.8 LTZ 8V FLEX 4P AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/SPIN/1.8-LTZ-8V-FLEX-4P-AUTOMATICO/4-portas/2014-2014/38768587
39628945,131,PEUGEOT,308,62900,2014,2015,82720,Manual,Branco,1.6 QUICKSILVER 16V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/308/1.6-QUICKSILVER-16V-FLEX-4P-MANUAL/4-portas/2014-2015/39628945
39055619,99,CHEVROLET,ONIX,77900,2020,2020,64228,Manual,Branco,1.0 TURBO FLEX PLUS LTZ MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-TURBO-FLEX-PLUS-LTZ-MANUAL/4-portas/2020-2020/39055619
39055623,108,FIAT,UNO,43900,2016,2017,72925,Manual,Prata,1.0 FIREFLY FLEX ATTRACTIVE 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/FIAT/UNO/1.0-FIREFLY-FLEX-ATTRACTIVE-4P-MANUAL/4-portas/2016-2017/39055623
39055676,111,HONDA,FIT,53900,2012,2013,116363,Automática,Cinza,1.4 LX 16V FLEX 4P AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.4-LX-16V-FLEX-4P-AUTOMATICO/4-portas/2012-2013/39055676
39055701,106,HONDA,FIT,75900,2015,2016,98423,Automática,Cinza,1.5 EXL 16V FLEX 4P AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/HONDA/FIT/1.5-EXL-16V-FLEX-4P-AUTOMATICO/4-portas/2015-2016/39055701
39055748,100,RENAULT,LOGAN,56900,2020,2021,45878,Manual,Prata,1.0 12V SCE FLEX LIFE MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/RENAULT/LOGAN/1.0-12V-SCE-FLEX-LIFE-MANUAL/4-portas/2020-2021/39055748
39055756,114,VOLKSWAGEN,FOX,41900,2013,2013,104572,Manual,Branco,1.6 MI PRIME 8V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/FOX/1.6-MI-PRIME-8V-FLEX-4P-MANUAL/4-portas/2013-2013/39055756
39055773,111,VOLKSWAGEN,SPACE CROSS,47900,2012,2013,106770,Manual,Branco,1.6 MI 8V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SPACE CROSS/1.6-MI-8V-FLEX-4P-MANUAL/4-portas/2012-2013/39055773
39055776,140,VOLKSWAGEN,SAVEIRO,62900,2013,2014,104178,Manual,Prata,1.6 MI CE 8V FLEX 2P MANUAL G.VI,Blumenau,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/SAVEIRO/1.6-MI-CE-8V-FLEX-2P-MANUAL-G.VI/2-portas/2013-2014/39055776
39055782,100,VOLKSWAGEN,CROSS UP,53900,2016,2017,94208,Manual,Branco,1.0 MPI 12V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/CROSS UP/1.0-MPI-12V-FLEX-4P-MANUAL/4-portas/2016-2017/39055782
39915968,113,TOYOTA,ETIOS,77900,2018,2019,40000,Automática,Branco,1.5 PLATINUM SEDAN 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/TOYOTA/ETIOS/1.5-PLATINUM-SEDAN-16V-FLEX-4P-AUTOMATICO/4-portas/2018-2019/39915968
39916034,106,RENAULT,DUSTER,57900,2015,2015,96000,Automática,Prata,2.0 TECH ROAD II 4X2 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/2.0-TECH-ROAD-II-4X2-16V-FLEX-4P-AUTOMATICO/4-portas/2015-2015/39916034
39056284,108,VOLKSWAGEN,GOL,52900,2019,2019,48131,Manual,Branco,1.0 12V MPI TOTALFLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/GOL/1.0-12V-MPI-TOTALFLEX-4P-MANUAL/4-portas/2019-2019/39056284
38196296,108,HYUNDAI,HB20,64000,2017,2017,42732,Automática,Prata,1.6 COMFORT STYLE 16V FLEX 4P AUTOMATICO,Florianópolis,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.6-COMFORT-STYLE-16V-FLEX-4P-AUTOMATICO/4-portas/2017-2017/38196296
37909795,110,CHEVROLET,CRUZE,64900,2014,2014,98000,Automática,Branco,1.8 LT 16V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/CRUZE/1.8-LT-16V-FLEX-4P-AUTOMATICO/4-portas/2014-2014/37909795
38770259,101,CHERY,TIGGO 2,73900,2018,2019,37274,Automática,Branco,1.5 MPFI 16V FLEX ACT 4P AUTOMATICO,Navegantes,PJ,https://www.webmotors.com.br/comprar/CHERY/TIGGO 2/1.5-MPFI-16V-FLEX-ACT-4P-AUTOMATICO/4-portas/2018-2019/38770259
38770278,101,RENAULT,KWID,41900,2017,2018,62073,Manual,Branco,1.0 12V SCE FLEX ZEN MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2017-2018/38770278
38770284,106,RENAULT,LOGAN,52900,2019,2020,35411,Manual,Branco,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,Navegantes,PJ,https://www.webmotors.com.br/comprar/RENAULT/LOGAN/1.0-12V-SCE-FLEX-AUTHENTIQUE-MANUAL/4-portas/2019-2020/38770284
37910187,103,JEEP,RENEGADE,91900,2019,2019,63000,Automática,Prata,1.8 16V FLEX SPORT 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/JEEP/RENEGADE/1.8-16V-FLEX-SPORT-4P-AUTOMATICO/4-portas/2019-2019/37910187
39630683,103,PEUGEOT,308,37800,2012,2013,93234,Manual,Preto,1.6 ALLURE 16V FLEX 4P MANUAL,Blumenau,PJ,https://www.webmotors.com.br/comprar/PEUGEOT/308/1.6-ALLURE-16V-FLEX-4P-MANUAL/4-portas/2012-2013/39630683
39918209,100,CHEVROLET,PRISMA,69900,2019,2019,46660,Automática,Preto,1.4 MPFI ADVANTAGE 8V FLEX 4P AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.4-MPFI-ADVANTAGE-8V-FLEX-4P-AUTOMATICO/4-portas/2019-2019/39918209
39918268,120,HYUNDAI,HB20,62900,2017,2018,49000,Manual,Preto,1.0 COMFORT PLUS 12V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HB20/1.0-COMFORT-PLUS-12V-FLEX-4P-MANUAL/4-portas/2017-2018/39918268
39918288,102,CHEVROLET,PRISMA,49800,2018,2018,41000,Manual,Branco,1.0 MPFI JOY 8V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.0-MPFI-JOY-8V-FLEX-4P-MANUAL/4-portas/2018-2018/39918288
39918333,101,RENAULT,DUSTER,52800,2015,2015,101000,Manual,Prata,1.6 DYNAMIQUE 4X2 16V FLEX 4P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-DYNAMIQUE-4X2-16V-FLEX-4P-MANUAL/4-portas/2015-2015/39918333
39918334,121,FORD,KA,57800,2018,2018,68000,Manual,Branco,1.5 SIGMA FLEX SE MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/FORD/KA/1.5-SIGMA-FLEX-SE-MANUAL/4-portas/2018-2018/39918334
39918335,103,RENAULT,KWID,42800,2017,2018,36000,Manual,Branco,1.0 12V SCE FLEX ZEN MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/KWID/1.0-12V-SCE-FLEX-ZEN-MANUAL/4-portas/2017-2018/39918335
39918521,106,FORD,FOCUS,57500,2014,2015,63000,Manual,Prata,1.6 S 16V FLEX 4P MANUAL,Gaspar,PJ,https://www.webmotors.com.br/comprar/FORD/FOCUS/1.6-S-16V-FLEX-4P-MANUAL/4-portas/2014-2015/39918521
39918531,110,VOLKSWAGEN,POLO,68900,2020,2020,72000,Manual,Cinza,1.0 MPI TOTAL FLEX MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.0-MPI-TOTAL-FLEX-MANUAL/4-portas/2020-2020/39918531
39918547,122,VOLKSWAGEN,POLO,48900,2014,2014,98000,Manual,Prata,1.6 MI 8V FLEX 4P MANUAL,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.6-MI-8V-FLEX-4P-MANUAL/4-portas/2014-2014/39918547
39918553,105,VOLKSWAGEN,POLO,77900,2018,2018,37000,Automática,Prata,1.0 200 TSI COMFORTLINE AUTOMATICO,Itajaí,PJ,https://www.webmotors.com.br/comprar/VOLKSWAGEN/POLO/1.0-200-TSI-COMFORTLINE-AUTOMATICO/4-portas/2018-2018/39918553
37911646,666,WILLYS OVERLAND,JEEP,75000,1961,1961,100000,Manual,Azul,2.6 6 CILINDROS 12V GASOLINA 2P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/WILLYS OVERLAND/JEEP/2.6-6-CILINDROS-12V-GASOLINA-2P-MANUAL/2-portas/1961-1961/37911646
39632317,114,CHEVROLET,PRISMA,62899,2015,2016,77279,Automática,Prata,1.4 MPFI ADVANTAGE 8V FLEX 4P AUTOMATICO,Blumenau,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/PRISMA/1.4-MPFI-ADVANTAGE-8V-FLEX-4P-AUTOMATICO/4-portas/2015-2016/39632317
39058973,152,HYUNDAI,HR,74900,2011,2012,100000,Manual,Prata,2.5 TCI HD BAU 4X2 8V 97CV TURBO INTERCOOLER DIESEL 2P MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/HYUNDAI/HR/2.5-TCI-HD-BAU-4X2-8V-97CV-TURBO-INTERCOOLER-DIESEL-2P-MANUAL/2-portas/2011-2012/39058973
38199516,100,RENAULT,DUSTER,82900,2019,2020,48750,Manual,Prata,1.6 16V SCE FLEX DYNAMIQUE MANUAL,Tijucas,PJ,https://www.webmotors.com.br/comprar/RENAULT/DUSTER/1.6-16V-SCE-FLEX-DYNAMIQUE-MANUAL/4-portas/2019-2020/38199516
39919877,127,CHEVROLET,ONIX,48900,2013,2013,115800,Manual,Preto,1.0 MPFI LT 8V FLEX 4P MANUAL,Brusque,PJ,https://www.webmotors.com.br/comprar/CHEVROLET/ONIX/1.0-MPFI-LT-8V-FLEX-4P-MANUAL/4-portas/2013-2013/39919877
